theta,eta,kappa
0.07725051264209905,0.09630018365831208,0.19816625542394187
0.0772912504713426,0.09635860318289377,0.1984402488470549
0.0773320162257124,0.09641706943917693,0.19871462110558444
0.07737280989790253,0.09647558242867672,0.19898937272332506
0.07741363148055154,0.09653414215282634,0.19926450422479558
0.07745448096624252,0.09659274861297698,0.19954001613524003
0.07749535834750301,0.09665140181039769,0.1998159089806289
0.07753626361680475,0.096710101746275,0.2000921832876592
0.07757719676656406,0.09676884842171332,0.20036883958375695
0.07761815778914143,0.09682764183773428,0.2006458783970771
0.07765914667684164,0.0968864819952769,0.2009233002565048
0.07770016342191363,0.09694536889519739,0.20120110569165658
0.07774120801655057,0.09700430253826901,0.2014792952328812
0.0777822804528897,0.09706328292518196,0.20175786941126064
0.07782338072301236,0.09712231005654327,0.2020368287586113
0.07786450881894391,0.09718138393287665,0.20231617380748498
0.07790566473265362,0.09724050455462223,0.20259590509116926
0.07794684845605483,0.09729967192213675,0.20287602314368963
0.0779880599810047,0.09735888603569323,0.20315652849980984
0.07802929929930427,0.09741814689548074,0.20343742169503293
0.07807056640269834,0.09747745450160453,0.20371870326560237
0.07811186128287552,0.09753680885408568,0.2040003737485031
0.07815318393146814,0.09759620995286117,0.20428243368146248
0.07819453434005225,0.09765565779778365,0.20456488360295164
0.07823591250014743,0.09771515238862118,0.20484772405218546
0.07827731840321688,0.09777469372505734,0.20513095556912508
0.07831875204066749,0.0978342818066911,0.20541457869447807
0.07836021340384951,0.09789391663303645,0.20569859396969944
0.0784017024840567,0.09795359820352258,0.20598300193699298
0.07844321927252629,0.09801332651749348,0.20626780313931212
0.07848476376043881,0.098073101574208,0.20655299812036093
0.07852633593891824,0.09813292337283974,0.20683858742459552
0.07856793579903178,0.09819279191247672,0.20712457159722417
0.07860956333178988,0.09825270719212147,0.20741095118420952
0.07865121852814633,0.09831266921069087,0.207697726732269
0.07869290137899797,0.09837267796701595,0.20798489878887583
0.07873461187518482,0.09843273345984177,0.20827246790226028
0.07877635000749009,0.09849283568782742,0.20856043462141063
0.07881811576663984,0.0985529846495457,0.20884879949607416
0.07885990914330342,0.09861318034348324,0.20913756307675824
0.07890173012809294,0.09867342276804017,0.20942672591473172
0.07908113475480244,0.09893193113374028,0.2097162885620249
0.07912072975741452,0.09898900176355395,0.21000625157143205
0.07916035145993518,0.09904611711975257,0.2102966154965115
0.07919999985418394,0.09910327720156846,0.210587380891587
0.07923967493192582,0.09916048200815229,0.2108785483117487
0.07927937668487102,0.09921773153857273,0.21117011831285426
0.07931910510467506,0.09927502579181663,0.2114620914515299
0.07935886018293868,0.09933236476678868,0.2117544682851716
0.07939864191120766,0.09938974846231124,0.21204724937194552
0.07943845028097304,0.0994471768771245,0.21234043527079005
0.07947828528367097,0.09950465000988615,0.21263402654141628
0.07951814691068254,0.09956216785917127,0.21292802374430914
0.07955803515333391,0.09961973042347232,0.2132224274407285
0.07959795000289621,0.09967733770119892,0.21351723819271035
0.0796378914505855,0.0997349896906778,0.21381245656306763
0.07967785948756277,0.09979268639015271,0.21410808311539178
0.07971785410493368,0.09985042779778404,0.21440411841405277
0.07975787529374898,0.09990821391164917,0.21470056302420157
0.079797923045004,0.099966044729742,0.21499741751177034
0.07983799734963883,0.10002392024997292,0.21529468244347372
0.07987809819853832,0.10008184047016873,0.2155923583868099
0.07991822558253199,0.10013980538807254,0.21589044591006176
0.0799583794923939,0.10019781500134359,0.21618894558229784
0.07999855991884272,0.10025586930755712,0.21648785797337355
0.08003876685254174,0.10031396830420444,0.21678718365393243
0.08007900028409864,0.10037211198869252,0.21708692319540634
0.08011926020406564,0.10043030035834412,0.21738707717001793
0.0801595466029394,0.10048853341039761,0.2176876461507807
0.08019985947116098,0.10054681114200678,0.21798863071150054
0.08024019879911576,0.10060513355024087,0.21829003142677667
0.08028056457713348,0.10066350063208426,0.21859184887200275
0.08032095679548819,0.1007219123844366,0.21889408362336807
0.08036137544439811,0.10078036880411248,0.2191967362578587
0.08040182051402577,0.10083886988784135,0.21949980735325791
0.08044229199447783,0.1008974156322676,0.2198032974881485
0.08048278987580507,0.10095600603395023,0.22010720724191293
0.0805233141480025,0.10101464108936284,0.22041153719473483
0.08056386480100905,0.10107332079489349,0.2207162879276
0.08060444182470781,0.10113204514684461,0.2210214600222975
0.0806450452089258,0.10119081414143286,0.22132705406142086
0.08068567494343412,0.10124962777478905,0.22163307062836926
0.0807263310179476,0.10130848604295795,0.22193951030734796
0.0807670134221252,0.1013673889418983,0.22224637368337052
0.08080772214556964,0.10142633646748267,0.22255366134225923
0.08084845717782747,0.10148532861549729,0.22286137387064633
0.08088921850838908,0.10154436538164192,0.22316951185597517
0.08093000612668858,0.10160344676152988,0.22347807588650132
0.0809708200221039,0.10166257275068784,0.22378706655129368
0.08101166018395659,0.10172174334455564,0.22409648444023567
0.08105252660151194,0.1017809585384864,0.22440633014402647
0.0810934192639788,0.10184021832774612,0.22471660425418138
0.08113433816050966,0.10189952270751383,0.22502730736303422
0.08117528328020064,0.1019588716728814,0.2253384400637375
0.08121625461209134,0.10201826521885334,0.2256500029502639
0.08125725214516487,0.10207770334034678,0.2259619966174074
0.08129827586834786,0.10213718603219143,0.2262744216607843
0.08133932577051034,0.10219671328912926,0.22658727867683442
0.08138040184046584,0.10225628510581464,0.2269005682628225
0.08142150406697116,0.10231590147681399,0.22721429101683846
0.0814626324387265,0.10237556239660589,0.22752844753779972
0.08150378694437548,0.10243526785958088,0.22784303842545164
0.0815449675725049,0.10249501786004132,0.22815806428036883
0.08158617431164483,0.10255481239220136,0.22847352570395624
0.08162740715026869,0.10261465145018676,0.22878942329845037
0.08166866607679296,0.10267453502803484,0.22910575766692037
0.08170995107957742,0.10273446311969435,0.22942252941326952
0.08175126214692491,0.10279443571902537,0.2297397391422353
0.08179259926708139,0.10285445281979913,0.23005738745939208
0.08183396242823598,0.10291451441569813,0.2303754749711513
0.08187535161852084,0.10297462050031578,0.23069400228476278
0.08191676682601116,0.10303477106715646,0.23101297000831605
0.08195820803872511,0.10309496610963528,0.2313323787507413
0.08199967524462387,0.10315520562107816,0.2316522291218108
0.08204116843161156,0.10321548959472153,0.23197252173214
0.08208268758753517,0.10327581802371234,0.232293257193188
0.08212423270018471,0.103336190901108,0.23261443611726
0.08216580375729296,0.10339660821987613,0.23293605911750756
0.08220740074653554,0.10345706997289458,0.2332581268079301
0.08224902365553098,0.1035175761529513,0.23358063980337582
0.0822906724718405,0.10357812675274422,0.23390359871954317
0.08233234718296813,0.10363872176488116,0.23422700417298187
0.08237404777636066,0.10369936118187974,0.23455085678109402
0.08241577423940755,0.10376004499616723,0.23487515716213575
0.08245752655944091,0.10382077320008049,0.23519990593521717
0.08249930472373564,0.10388154578586588,0.23552510372030522
0.08254110871950916,0.10394236274567915,0.23585075113822368
0.08258293853392158,0.10400322407158537,0.23617684881065482
0.08246246144413966,0.1038279513738222,0.23650339736014042
0.08250203927112865,0.10388552383071313,0.23683039741008302
0.08254164208126308,0.10394313873075153,0.23715784958474712
0.08258126986303486,0.10400079606716264,0.23748575450926057
0.08262092260488081,0.10405849583308567,0.2378141128096148
0.08266060029518262,0.1041162380215741,0.23814292511266763
0.08270030292226668,0.10417402262559523,0.23847219204614317
0.08274003047440441,0.10423184963803035,0.23880191423863356
0.08277978293981182,0.1042897190516744,0.23913209231960003
0.08281956030664979,0.10434763085923611,0.23946272691937415
0.08285936256302381,0.10440558505333772,0.23979381866915897
0.08289918969698427,0.10446358162651505,0.2401253682010306
0.082939041696526,0.1045216205712171,0.24045737614793822
0.08297891854958862,0.10457970187980642,0.24078984314370705
0.08301882024405638,0.10463782554455861,0.24112276982303826
0.0830587467677581,0.10469599155766245,0.2414561568215107
0.08309869810846719,0.10475419991121968,0.24179000477558196
0.08313867425390162,0.10481245059724499,0.2421243143225896
0.08317867519172387,0.10487074360766593,0.24245908610075242
0.0832187009095409,0.10492907893432271,0.24279432074917168
0.0832587513949043,0.10498745656896828,0.24313001890783245
0.08329882663530991,0.105045876503268,0.24346618121760402
0.08333892661819815,0.10510433872879978,0.24380280832024245
0.08337905133095382,0.1051628432370539,0.24413990085839093
0.08341920076090609,0.10522139001943287,0.24447745947558114
0.08345937489532851,0.10527997906725141,0.24481548481623458
0.08349957372143901,0.10533861037173634,0.2451539775256637
0.0835397972263998,0.10539728392402642,0.2454929382500733
0.08358004539731745,0.10545599971517243,0.24583236763656174
0.08362031822124269,0.1055147577361368,0.2461722663331215
0.08366061568517068,0.10557355797779382,0.24651263498864165
0.08370093777604067,0.10563240043092936,0.24685347425290818
0.0837412844807362,0.10569128508624086,0.2471947847766056
0.08378165578608503,0.10575021193433722,0.24753656721131798
0.08382205167885907,0.1058091809657387,0.2478788222095304
0.08386247214577433,0.10586819217087678,0.24822155042462998
0.08390291717349108,0.10592724554009429,0.2485647525109076
0.08394338674861358,0.10598634106364499,0.24890842912355796
0.08398388085769025,0.10604547873169369,0.24925258091868246
0.0840243994872136,0.10610465853431626,0.24959720855328943
0.0840649426236202,0.10616388046149924,0.2499423126852955
0.08410551025329063,0.10622314450314004,0.2502878939735271
0.08414610236254955,0.10628245064904668,0.2506339530777214
0.08418671893766547,0.10634179888893774,0.250980490658528
0.0842273599648511,0.10640118921244239,0.2513275073775098
0.08426802543026303,0.10646062160910014,0.2516750038971446
0.08430871532000167,0.10652009606836073,0.25202298088082553
0.08434942962011155,0.10657961257958429,0.25237143899286363
0.08439016831658107,0.10663917113204108,0.25272037889848825
0.08443093139534247,0.10669877171491132,0.25306980126384854
0.08447171884227189,0.10675841431728535,0.2534197067560146
0.08451253064318937,0.1068180989281633,0.2537700960429789
0.08455336678385875,0.10687782553645514,0.25412096979365756
0.0845942272499878,0.10693759413098065,0.2544723286778917
0.08463511202722794,0.10699740470046915,0.25482417336644797
0.08467602110117456,0.10705725723355955,0.25517650453102114
0.08471695445736672,0.1071171517188003,0.25552932284423446
0.08475791208128736,0.10717708814464921,0.25588262897964115
0.08479889395836306,0.10723706649947341,0.25623642361172577
0.08483990007396419,0.10729708677154924,0.25659070741590534
0.08488093041340487,0.10735714894906224,0.2569454810685309
0.08492198496194296,0.1074172530201071,0.2573007452468888
0.08496306370477989,0.10747739897268724,0.25765650062920104
0.0850041666270609,0.10753758679471526,0.2580127478946282
0.08504529371387484,0.10759781647401248,0.2583694877232696
0.08508644495025425,0.10765808799830899,0.258726720796165
0.08512762032117532,0.1077184013552436,0.25908444779529555
0.08516881981155784,0.1077787565323636,0.2594426694035856
0.08521004340626524,0.10783915351712492,0.2598013863049036
0.08525129109010457,0.10789959229689185,0.26016059918406365
0.08529256284782648,0.1079600728589371,0.2605203087268268
0.08533385866412509,0.10802059519044156,0.2608805156199016
0.0853751785236383,0.10808115927849445,0.2612412205509469
0.0854165224109474,0.10814176511009302,0.26160242420857194
0.0854578903105773,0.10820241267214262,0.2619641272823381
0.08549928220699646,0.10826310195145658,0.26232633046276027
0.08554069808461681,0.10832383293475607,0.26268903444130803
0.0855821379277939,0.10838460560867019,0.263052239910407
0.08562360172082671,0.1084454199597357,0.2634159475634404
0.0856650894479577,0.10850627597439698,0.26378015809474936
0.08570660109337287,0.10856717363900613,0.264144872199636
0.08574813664120168,0.10862811293982269,0.26451009057436337
0.08578969607551706,0.10868909386301372,0.26487581391615717
0.08583127938033544,0.10875011639465357,0.2652420429232072
0.08587288653961667,0.10881118052072396,0.26560877829466867
0.085914517537264,0.10887228622711378,0.26597602073066334
0.08595617235712426,0.10893343349961918,0.2663437709322813
0.08599785098298747,0.10899462232394319,0.26671202960158125
0.0860395533985873,0.10905585268569605,0.26708079744159324
0.08608127958760077,0.10911712457039485,0.26745007515631936
0.08612302953364824,0.10917843796346355,0.26781986345073483
0.08616480322029349,0.10923979285023293,0.2681901630307897
0.08620660063104378,0.10930118921594048,0.2685609746034101
0.08624842174934967,0.10936262704573035,0.2689322988764996
0.08629026655860511,0.10942410632465323,0.26930413655894053
0.08633213504214748,0.10948562703766646,0.26967648836059555
0.08637402718325746,0.10954718916963363,0.27004935499230814
0.08641594296515909,0.10960879270532484,0.27042273716590537
0.08645788237101984,0.10967043762941643,0.27079663559419814
0.08649984538395053,0.10973212392649112,0.27117105099098315
0.08654183198700523,0.10979385158103758,0.27154598407104374
0.08658384216318146,0.10985562057745077,0.2719214355501518
0.08662587589542005,0.1099174309000316,0.27229740614506875
0.08666793316660516,0.10997928253298703,0.27267389657354724
0.08671001395956421,0.11004117546042973,0.27305090755433165
0.08663641029935057,0.10993292271929556,0.2734284398071609
0.08667598938589896,0.10999113119668902,0.2738064940527687
0.0867155912154483,0.11004937905732087,0.27418507101288536
0.08675521577247965,0.11010766628702513,0.27456417141023903
0.08679486304141967,0.110165992871547,0.2749437959685573
0.08683453300664057,0.1102243587965429,0.2753239454125681
0.08687422565246024,0.11028276404758038,0.2757046204680019
0.08691394096314205,0.11034120861013796,0.2760858218615919
0.08695367892289493,0.11039969246960525,0.2764675503210766
0.0869934395158735,0.11045821561128275,0.27684980657520064
0.08703322272617785,0.11051677802038182,0.27723259135371625
0.08707302853785362,0.11057537968202463,0.2776159053873846
0.08711285693489207,0.11063402058124408,0.2779997494079773
0.0871527079012299,0.11069270070298372,0.27838412414827757
0.08719258142074941,0.11075142003209769,0.278769030342082
0.08723247747727848,0.1108101785533508,0.279154468724202
0.08727239605459043,0.11086897625141816,0.2795404400304641
0.08731233713640416,0.11092781311088544,0.27992694499771303
0.0873523007063841,0.11098668911624864,0.28031398436381205
0.0873922867481401,0.111045604251914,0.28070155886764464
0.08743229524522775,0.11110455850219811,0.2810896692491158
0.08747232618114785,0.11116355185132765,0.2814783162491538
0.08751237953934698,0.11122258428343945,0.2818675006097111
0.08755245530321717,0.11128165578258051,0.2822572230737664
0.08759255345609576,0.11134076633270755,0.2826474843853248
0.08763267398126579,0.1113999159176875,0.28303828528942093
0.08767281686195577,0.11145910452129708,0.28342962653211934
0.08771298208133971,0.11151833212722284,0.283821508860516
0.08775316962253706,0.1115775987190611,0.28421393302273995
0.08779337946861283,0.11163690428031793,0.2846068997679546
0.08783361160257751,0.11169624879440898,0.28500040984635916
0.08787386600738706,0.11175563224465959,0.2853944640091904
0.08791414266594297,0.1118150546143045,0.28578906300872287
0.08795444156109218,0.11187451588648809,0.28618420759827223
0.08799476267562722,0.11193401604426412,0.28657989853219534
0.088035105992286,0.11199355507059568,0.28697613656589205
0.08807547149375204,0.11205313294835524,0.2873729224558067
0.08811585916265424,0.11211274966032451,0.2877702569594295
0.08815626898156713,0.11217240518919444,0.28816814083529807
0.08819670093301062,0.11223209951756509,0.28856657484299864
0.08823715499945026,0.11229183262794573,0.28896555974316823
0.08827763116329687,0.11235160450275448,0.2893650962974944
0.08831812940690703,0.11241141512431867,0.2897651852687189
0.08835864971258274,0.11247126447487447,0.29016582742063785
0.08839919206257144,0.11253115253656698,0.2905670235181032
0.0884397564390662,0.11259107929145017,0.29096877432702456
0.08848034282420553,0.11265104472148674,0.29137108061437056
0.08852095120007347,0.11271104880854821,0.29177394314817023
0.08856158154869968,0.11277109153441475,0.2921773626975147
0.08860223385205916,0.11283117288077513,0.2925813400325578
0.08864290809207263,0.11289129282922679,0.2929858759245189
0.08868360425060626,0.11295145136127568,0.2933909711456836
0.08872432230947175,0.11301164845833629,0.293796626469405
0.0887650622504264,0.11307188410173145,0.29420284267010577
0.08880582405517304,0.11313215827269255,0.2946096205232792
0.08884660770536007,0.11319247095235918,0.29501696080549084
0.08888741318258142,0.11325282212177935,0.29542486429438014
0.08892824046837666,0.11331321176190925,0.29583333176866106
0.08896908954423083,0.1133736398536133,0.296242364008125
0.08900996039157463,0.11343410637766412,0.2966519617936412
0.08905085299178438,0.11349461131474242,0.29706212590715864
0.08909176732618194,0.11355515464543703,0.2974728571317075
0.08913270337603477,0.1136157363502447,0.2978841562514005
0.08917366112255598,0.11367635640957031,0.2982960240514346
0.08921464054690428,0.1137370148037266,0.2987084613180924
0.08925564163018407,0.11379771151293425,0.29912146883874396
0.08929666435344526,0.1138584465173217,0.2995350474018469
0.0893377086976835,0.11391921979692529,0.2999491977969502
0.08937877464384004,0.1139800313316891,0.3003639208146939
0.08941986217280191,0.114040881101465,0.3007792172468115
0.08946097126540169,0.11410176908601247,0.30119508788613103
0.08950210190241767,0.11416269526499861,0.30161153352657677
0.08954325406457388,0.11422365961799825,0.30202855496317066
0.08958442773254004,0.11428466212449369,0.30244615299203415
0.0896256228869315,0.11434570276387471,0.3028643284103887
0.08966683950830946,0.11440678151543866,0.30328308201655874
0.08970807757718076,0.11446789835839032,0.3037024146099724
0.08974933707399807,0.11452905327184186,0.30412232699116293
0.08979061797915976,0.11459024623481283,0.30454281996177057
0.08983192027300999,0.11465147722623008,0.30496389432454396
0.08987324393583866,0.11471274622492778,0.30538555088334157
0.08991458894788158,0.11477405320964737,0.3058077904431336
0.08995595528932021,0.1148353981590374,0.3062306138100025
0.08999734294028199,0.11489678105165375,0.306654021791146
0.09003875188084007,0.11495820186595937,0.30707801519487754
0.09008018209101351,0.11501966058032433,0.30750259483062836
0.09012163355076724,0.11508115717302574,0.30792776150894874
0.09016310624001202,0.1151426916222478,0.3083535160415097
0.09020460013860448,0.1152042639060817,0.3087798592411044
0.09024611522634729,0.1152658740025256,0.30920679192165
0.09028765148298892,0.11532752188948464,0.30963431489818927
0.09032920888822375,0.11538920754477076,0.3100624289868908
0.09037078742169216,0.11545093094610279,0.3104911350050527
0.09041238706298052,0.11551269207110651,0.3109204337711029
0.09045400779162115,0.11557449089731443,0.3113503261046008
0.09053739318745692,0.11569832150518654,0.31178081282623893
0.09057620766036154,0.11575597128020941,0.31221189475784467
0.09061504249423287,0.11581365685689796,0.3126435727223816
0.09065389767061328,0.11587137821511236,0.31307584754395146
0.09069277317099345,0.1159291353346253,0.3135087200477946
0.09073166897681219,0.1159869281951221,0.31394219106029325
0.0907705850694567,0.11604475677620049,0.31437626140897196
0.09080952143026227,0.11610262105737057,0.3148109319224993
0.09084847804051262,0.11616052101805499,0.3152462034306899
0.09088745488143954,0.11621845663758867,0.3156820767645053
0.09092645193422327,0.11627642789521885,0.31611855275605644
0.09096546917999236,0.11633443477010523,0.3165556322386048
0.0910045065998235,0.11639247724131958,0.316993316046563
0.09104356417474184,0.11645055528784606,0.3174316050154984
0.09108264188572082,0.11650866888858104,0.31787049998213335
0.09112173971368227,0.11656681802233303,0.318310001784347
0.09116085763949637,0.11662500266782275,0.3187501112611771
0.09119999564398168,0.11668322280368305,0.3191908292528214
0.09123915370790511,0.11674147840845889,0.31963215660063937
0.09127833181198204,0.11679976946060722,0.3200740941471538
0.09131752993687628,0.1168580959384972,0.32051664273605274
0.09135674806319992,0.1169164578204098,0.3209598032121897
0.0913959861715138,0.11697485508453821,0.3214035764215873
0.09143524424232694,0.11703328770898745,0.3218479632114377
0.09147452225609698,0.11709175567177452,0.32229296443010436
0.09151382019323007,0.11715025895082833,0.3227385809271237
0.09155313803408086,0.11720879752398972,0.3231848135532067
0.09159247575895249,0.11726737136901134,0.3236316631602407
0.0916318333480968,0.11732598046355783,0.32407913060129123
0.0916712107817139,0.11738462478520534,0.3245272167306021
0.09171060803995278,0.11744330431144212,0.32497592240359946
0.09175002510291096,0.11750201901966814,0.32542524847689175
0.0917894619506345,0.11756076888719498,0.32587519580827184
0.09182891856311817,0.11761955389124608,0.3263257652567187
0.0918683949203054,0.11767837400895657,0.3267769576823988
0.09190789100208824,0.11773722921737323,0.327228773946668
0.09194740678830751,0.11779611949345455,0.32768121491207347
0.09198694225875266,0.11785504481407055,0.32813428144235396
0.09202649739316196,0.11791400515600302,0.32858797440244336
0.09206607217122244,0.11797300049594531,0.3290422946584713
0.09210566657256979,0.1180320308105023,0.32949724307776485
0.09214528057678863,0.11809109607619053,0.3299528205288503
0.09218491416341233,0.11815019626943804,0.33040902788145476
0.0922245673119231,0.11820933136658437,0.330865866006508
0.09226424000175198,0.11826850134388059,0.3313233357761438
0.09230393221227903,0.11832770617748932,0.33178143806370225
0.09234364392283304,0.11838694584348462,0.33224017374372994
0.09238337511269173,0.11844622031785196,0.33269954369198357
0.09242312576108194,0.11850552957648836,0.33315954878543047
0.09246289584717933,0.11856487359520221,0.33362018990225045
0.0925026853501086,0.11862425234971333,0.3340814679218375
0.0925424942489434,0.11868366581565293,0.3345433837248016
0.0925823225227065,0.11874311396856362,0.33500593819297014
0.09262217015036976,0.11880259678389946,0.3354691322093903
0.09266203711085397,0.11886211423702564,0.335932966658329
0.09270192338302921,0.11892166630321897,0.3363974424252769
0.0927418289457145,0.11898125295766745,0.3368625603969487
0.09278175377767826,0.11904087417547041,0.3373283214612849
0.09282169785763786,0.11910052993163853,0.33779472650745396
0.09286166116426003,0.11916022020109379,0.3382617764258536
0.09290164367616065,0.1192199449586694,0.3387294721081126
0.09294164537190493,0.11927970417910999,0.339197814447093
0.09298166623000727,0.11933949783707123,0.33966680433689034
0.09302170622893144,0.11939932590712023,0.3401364426728372
0.0930617653470906,0.11945918836373538,0.3406067303515041
0.09310184356284719,0.11951908518130618,0.34107766827070074
0.09314194085451301,0.11957901633413337,0.34154925732947855
0.09318205720034942,0.11963898179642907,0.3420214984281319
0.09322219257856708,0.11969898154231642,0.3424943924681999
0.09326234696732623,0.11975901554582997,0.3429679403524682
0.09330252034473659,0.1198190837809154,0.34344214298497105
0.09334271268885731,0.11987918622142939,0.3439170012709916
0.09338292397769724,0.11993932284114019,0.3443925161170658
0.09342315418921471,0.11999949361372692,0.3448686884309825
0.09346340330131776,0.12005969851278005,0.34534551912178585
0.09350367129186399,0.12011993751180122,0.3458230090997768
0.09354395813866076,0.12018021058420321,0.34630115927651495
0.09358426381946502,0.12024051770330993,0.3467799705648203
0.0936245883119836,0.12030085884235661,0.3472594438787753
0.09366493159387299,0.12036123397448949,0.3477395801337251
0.09370529364273947,0.12042164307276598,0.34822038024628155
0.09374567443613924,0.12048208611015486,0.3487018451343236
0.09378607395157827,0.12054256305953583,0.3491839757169992
0.0938264921665125,0.12060307389369988,0.34966677291472714
0.0938669290583477,0.12066361858534916,0.3501502376491989
0.0939073846044397,0.12072419710709693,0.3506343708433802
0.09394785878209426,0.12078480943146772,0.35111917342151344
0.0939883515685671,0.12084545553089704,0.3516046463091177
0.0940288629410641,0.12090613537773177,0.3520907904329928
0.09406939287674118,0.12096684894422986,0.35257760672121974
0.09410994135270437,0.12102759620256041,0.3530650961031626
0.09415050834600985,0.12108837712480375,0.35355325950947053
0.09419109383366404,0.12114919168295138,0.3540420978720794
0.09423169779262353,0.12121003984890598,0.35453161212421364
0.09427232019979515,0.12127092159448137,0.35502180320038795
0.09431296103203608,0.12133183689140267,0.3555126720364095
0.09435362026615376,0.12139278571130607,0.3560042195693784
0.09439429787890606,0.12145376802573901,0.3564964467376913
0.0944349938470012,0.1215147838061602,0.35698935448104213
0.09440934865140863,0.12147633307239793,0.35748294374042394
0.09444706523691797,0.12153288367854329,0.357977215458131
0.09448479955829231,0.12158946598923656,0.35847217057776026
0.09452255159450937,0.12164607997882176,0.3589678100442135
0.09456032132449928,0.12170272562155993,0.35946413480369926
0.09459810872714444,0.12175940289162873,0.3599611458037332
0.09463591378127995,0.12181611176312294,0.3604588439931422
0.0946737364656932,0.12187285221005413,0.36095723032206467
0.09471157675912424,0.1219296242063508,0.3614563057419527
0.09474943464026557,0.12198642772585826,0.36195607120557394
0.09478731008776235,0.1220432627423388,0.3624565276670133
0.09482520308021233,0.12210012922947157,0.362957676081675
0.09486311359616588,0.1221570271608527,0.3634595174062844
0.09490104161412606,0.12221395650999503,0.3639620525988888
0.09493898711254868,0.12227091725032854,0.3644652826188611
0.09497695006984219,0.12232790935519999,0.3649692084269002
0.09501493046436792,0.12238493279787317,0.3654738309850336
0.09505292827443998,0.12244198755152871,0.3659791512566187
0.09509094347832525,0.12249907358926422,0.3664851702063449
0.09512897605424361,0.12255619088409431,0.3669918888002356
0.09516702598036773,0.12261333940895049,0.36749930800565
0.09520509323482323,0.12267051913668116,0.3680074287912839
0.0952431777956888,0.12272773004005189,0.3685162521271735
0.09528127964099602,0.12278497209174506,0.3690257789846957
0.09531939874872954,0.12284224526436015,0.36953601033657074
0.09535753509682714,0.12289954953041357,0.3700469471568636
0.09539568866317968,0.12295688486233883,0.3705585904209861
0.09543385942563114,0.12301425123248637,0.3710709411056987
0.09547204736197873,0.12307164861312375,0.37158400018911236
0.09551025244997284,0.12312907697643558,0.37209776865069083
0.09554847466731711,0.12318653629452342,0.37261224747125093
0.09558671399166849,0.12324402653940601,0.37312743763296685
0.09562497040063722,0.12330154768301918,0.37364334011937017
0.09566324387178698,0.12335909969721584,0.3741599559153526
0.09570153438263476,0.12341668255376598,0.37467728600716743
0.0957398419106511,0.12347429622435685,0.37519533138243166
0.09577816643325983,0.12353194068059262,0.3757140930301278
0.09581650792783851,0.12358961589399492,0.37623357194060625
0.09585486637171807,0.12364732183600226,0.3767537691055853
0.09589324174218311,0.12370505847797053,0.37727468551815585
0.09593163401647183,0.12376282579117276,0.37779632217278136
0.09597004317177615,0.12382062374679928,0.3783186800653004
0.09600846918524165,0.12387845231595758,0.37884176019292826
0.09604691203396769,0.12393631146967252,0.3793655635542592
0.09608537169500733,0.12399420117888613,0.37989009114926814
0.09612384814536754,0.1240521214144578,0.3804153439793128
0.09616234136200907,0.12411007214716423,0.3809413230471346
0.09620085132184665,0.12416805334769945,0.38146802935686225
0.096239378001749,0.12422606498667493,0.3819954639140126
0.09627792137853863,0.12428410703461942,0.38252362772549275
0.09631648142899228,0.1243421794619791,0.38305252179960186
0.09635505812984067,0.12440028223911767,0.38358214714603345
0.0963936514577686,0.12445841533631616,0.3841125047758769
0.09643226138941505,0.1245165787237731,0.3846435957016196
0.09647088790137329,0.12457477237160464,0.3851754209371493
0.09650953097019066,0.1246329962498442,0.3857079814977543
0.09654819057236882,0.12469125032844292,0.386241278400128
0.09658686668436385,0.12474953457726952,0.38677531266236914
0.09662555928258611,0.12480784896611022,0.387310085303984
0.09666426834340038,0.12486619346466891,0.3878455973458884
0.09670299384312592,0.12492456804256716,0.38838184981041013
0.0967417357580364,0.12498297266934408,0.38891884372129
0.09678049406436023,0.12504140731445668,0.38945658010368506
0.09681926873828009,0.1250998719472794,0.38999505998416834
0.09685805975593359,0.12515836653710471,0.39053428439073357
0.09689686709341283,0.12521689105314274,0.3910742543527955
0.0969356907267647,0.12527544546452143,0.391614970901192
0.09697453063199085,0.12533402974028654,0.3921564350681865
0.09701338678504774,0.12539264384940174,0.3926986478874693
0.09705225916184669,0.1254512877607486,0.3932416103941603
0.09709114773825392,0.12550996144312657,0.3937853236248108
0.0971300524900905,0.12556866486525303,0.39432978861740403
0.09716897339313268,0.12562739799576345,0.39487500641135986
0.09720791042311165,0.12568616080321124,0.39542097804753457
0.0972468635557137,0.1257449532560679,0.39596770456822383
0.09728583276658022,0.125803775322723,0.3965151870171643
0.0973248180313078,0.12586262697148415,0.39706342643953574
0.0973638193254484,0.12592150817057732,0.39761242388196316
0.09740283662450902,0.1259804188881464,0.39816218039251855
0.09744186990395223,0.12603935909225375,0.39871269702072343
0.0974809191391958,0.12609832875087978,0.39926397481754927
0.09751998430561301,0.12615732783192327,0.39981601483542184
0.09755906537853264,0.12621635630320135,0.4003688181282217
0.0975981623332389,0.1262754141324495,0.40092238575128647
0.09763727514497168,0.12633450128732157,0.4014767187614129
0.09767640378892643,0.12639361773538985,0.402031818216859
0.09771554824025434,0.12645276344414513,0.402587685177346
0.09775470847406233,0.12651193838099675,0.40314432070406064
0.09779388446541297,0.12657114251327242,0.4037017258596558
0.0978330761893248,0.12663037580821865,0.4042599017082547
0.09787228362077216,0.12668963823300045,0.40481884931545165
0.09791150673468545,0.12674892975470156,0.4053785697483141
