Tcom,t,p,kappa
0.6176968321668675,[0.02899614 0.01513004 0.03452001 0.34470609 0.19434455],[1.         0.61177763 1.         1.         1.        ],0.6386758991059548
0.6176903721727762,[0.02899614 0.01512358 0.03452001 0.34470609 0.19434455],[1.         0.61231195 1.         1.         1.        ],0.6395589606316493
0.6176839160873825,[0.02899614 0.01511713 0.03452001 0.34470609 0.19434455],[1.         0.61284677 1.         1.         1.        ],0.640443243117238
0.6176774639079813,[0.02899614 0.01511067 0.03452001 0.34470609 0.19434455],[1.         0.61338211 1.         1.         1.        ],0.6413287482508738
0.6176710156318694,[0.02899614 0.01510422 0.03452001 0.34470609 0.19434455],[1.         0.61391796 1.         1.         1.        ],0.6422154777230442
0.6176645712563459,[0.02899614 0.01509778 0.03452001 0.34470609 0.19434455],[1.         0.61445432 1.         1.         1.        ],0.6431034332265737
0.6176581307787112,[0.02899614 0.01509134 0.03452001 0.34470609 0.19434455],[1.         0.61499119 1.         1.         1.        ],0.6439926164566273
0.6176516941962682,[0.02899614 0.0150849  0.03452001 0.34470609 0.19434455],[1.         0.61552858 1.         1.         1.        ],0.6448830291107142
0.6176452615063214,[0.02899614 0.01507847 0.03452001 0.34470609 0.19434455],[1.         0.61606648 1.         1.         1.        ],0.6457746728886907
0.6176388327061774,[0.02899614 0.01507204 0.03452001 0.34470609 0.19434455],[1.         0.61660489 1.         1.         1.        ],0.6466675494927621
0.6176324077931445,[0.02899614 0.01506562 0.03452001 0.34470609 0.19434455],[1.         0.61714382 1.         1.         1.        ],0.6475616606274888
0.6176259867645335,[0.02899614 0.0150592  0.03452001 0.34470609 0.19434455],[1.         0.61768327 1.         1.         1.        ],0.6484570079997874
0.6176195696176565,[0.02899614 0.01505278 0.03452001 0.34470609 0.19434455],[1.         0.61822322 1.         1.         1.        ],0.6493535933189347
0.6176131563498278,[0.02899614 0.01504637 0.03452001 0.34470609 0.19434455],[1.        0.6187637 1.        1.        1.       ],0.6502514182965707
0.6176067469583638,[0.02899614 0.01503996 0.03452001 0.34470609 0.19434455],[1.         0.61930469 1.         1.         1.        ],0.651150484646702
0.6176003414405825,[0.02899614 0.01503355 0.03452001 0.34470609 0.19434455],[1.        0.6198462 1.        1.        1.       ],0.652050794085705
0.6175939397938042,[0.02899614 0.01502715 0.03452001 0.34470609 0.19434455],[1.         0.62038823 1.         1.         1.        ],0.6529523483323295
0.6175875420153506,[0.02899614 0.01502075 0.03452001 0.34470609 0.19434455],[1.         0.62093077 1.         1.         1.        ],0.6538551491077019
0.6175811481025458,[0.02899614 0.01501436 0.03452001 0.34470609 0.19434455],[1.         0.62147384 1.         1.         1.        ],0.654759198135327
0.6175747580527159,[0.02899614 0.01500797 0.03452001 0.34470609 0.19434455],[1.         0.62201742 1.         1.         1.        ],0.6556644971410939
0.6175683718631884,[0.02899614 0.01500158 0.03452001 0.34470609 0.19434455],[1.         0.62256152 1.         1.         1.        ],0.6565710478532777
0.617561989531293,[0.02899614 0.0149952  0.03452001 0.34470609 0.19434455],[1.         0.62310615 1.         1.         1.        ],0.6574788520025431
0.6175556110543616,[0.02899614 0.01498882 0.03452001 0.34470609 0.19434455],[1.         0.62365129 1.         1.         1.        ],0.6583879113219475
0.6175492364297276,[0.02899614 0.01498245 0.03452001 0.34470609 0.19434455],[1.         0.62419696 1.         1.         1.        ],0.6592982275469447
0.6175428656547265,[0.02899614 0.01497607 0.03452001 0.34470609 0.19434455],[1.         0.62474315 1.         1.         1.        ],0.6602098024153877
0.6175364987266957,[0.02899614 0.01496971 0.03452001 0.34470609 0.19434455],[1.         0.62528986 1.         1.         1.        ],0.6611226376675335
0.6175301356429745,[0.02899614 0.01496334 0.03452001 0.34470609 0.19434455],[1.         0.62583709 1.         1.         1.        ],0.662036735046043
0.6175237764009042,[0.02899614 0.01495699 0.03452001 0.34470609 0.19434455],[1.         0.62638485 1.         1.         1.        ],0.6629520962959883
0.6175174209978279,[0.02899614 0.01495063 0.03452001 0.34470609 0.19434455],[1.         0.62693313 1.         1.         1.        ],0.663868723164854
0.6175110694310907,[0.02899614 0.01494428 0.03452001 0.34470609 0.19434455],[1.         0.62748194 1.         1.         1.        ],0.6647866174025409
0.6175047216980395,[0.02899614 0.01493793 0.03452001 0.34470609 0.19434455],[1.         0.62803127 1.         1.         1.        ],0.665705780761369
0.6174983777960232,[0.02899614 0.01493159 0.03452001 0.34470609 0.19434455],[1.         0.62858113 1.         1.         1.        ],0.6666262149960813
0.6174920377223926,[0.02899614 0.01492525 0.03452001 0.34470609 0.19434455],[1.         0.62913152 1.         1.         1.        ],0.667547921863847
0.6174857014745003,[0.02899614 0.01491891 0.03452001 0.34470609 0.19434455],[1.         0.62968243 1.         1.         1.        ],0.6684709031242656
0.6174793690497011,[0.02899614 0.01491258 0.03452001 0.34470609 0.19434455],[1.         0.63023387 1.         1.         1.        ],0.6693951605393671
0.6174730404453515,[0.02899614 0.01490625 0.03452001 0.34470609 0.19434455],[1.         0.63078584 1.         1.         1.        ],0.6703206958736202
0.6174667156588096,[0.02899614 0.01489992 0.03452001 0.34470609 0.19434455],[1.         0.63133833 1.         1.         1.        ],0.6712475108939323
0.617460394687436,[0.02899614 0.0148936  0.03452001 0.34470609 0.19434455],[1.         0.63189136 1.         1.         1.        ],0.6721756073696541
0.6174540775285928,[0.02899614 0.01488729 0.03452001 0.34470609 0.19434455],[1.         0.63244491 1.         1.         1.        ],0.6731049870725823
0.6174477641796441,[0.02899614 0.01488097 0.03452001 0.34470609 0.19434455],[1.       0.632999 1.       1.       1.      ],0.6740356517769636
0.617441454637956,[0.02899614 0.01487466 0.03452001 0.34470609 0.19434455],[1.         0.63355361 1.         1.         1.        ],0.6749676032594978
0.6174351489008962,[0.02899614 0.01486836 0.03452001 0.34470609 0.19434455],[1.         0.63410876 1.         1.         1.        ],0.6759008432993413
0.6174288469658348,[0.02899614 0.01486206 0.03452001 0.34470609 0.19434455],[1.         0.63466444 1.         1.         1.        ],0.676835373678111
0.6174225488301432,[0.02899614 0.01485576 0.03452001 0.34470609 0.19434455],[1.         0.63522065 1.         1.         1.        ],0.6777711961798851
0.6174162544911951,[0.02899614 0.01484946 0.03452001 0.34470609 0.19434455],[1.        0.6357774 1.        1.        1.       ],0.6787083125912109
0.617409963946366,[0.02899614 0.01484317 0.03452001 0.34470609 0.19434455],[1.         0.63633468 1.         1.         1.        ],0.6796467247011048
0.6174036771930332,[0.02899614 0.01483689 0.03452001 0.34470609 0.19434455],[1.         0.63689249 1.         1.         1.        ],0.6805864343010567
0.617397394228576,[0.02899614 0.0148306  0.03452001 0.34470609 0.19434455],[1.         0.63745084 1.         1.         1.        ],0.681527443185034
0.6173911150503756,[0.02899614 0.01482432 0.03452001 0.34470609 0.19434455],[1.         0.63800972 1.         1.         1.        ],0.6824697531494841
0.6173848396558148,[0.02899614 0.01481805 0.03452001 0.34470609 0.19434455],[1.         0.63856914 1.         1.         1.        ],0.6834133659933384
0.6173785680422788,[0.02899614 0.01481178 0.03452001 0.34470609 0.19434455],[1.         0.63912909 1.         1.         1.        ],0.6843582835180162
0.6173723002071541,[0.02899614 0.01480551 0.03452001 0.34470609 0.19434455],[1.         0.63968958 1.         1.         1.        ],0.6853045075274254
0.6173660361478295,[0.02899614 0.01479925 0.03452001 0.34470609 0.19434455],[1.         0.64025061 1.         1.         1.        ],0.6862520398279705
0.6173597758616957,[0.02899614 0.01479298 0.03452001 0.34470609 0.19434455],[1.         0.64081218 1.         1.         1.        ],0.6872008822285522
0.6173535193461448,[0.02899614 0.01478673 0.03452001 0.34470609 0.19434455],[1.         0.64137429 1.         1.         1.        ],0.6881510365405732
0.6173472665985714,[0.02899614 0.01478048 0.03452001 0.34470609 0.19434455],[1.         0.64193693 1.         1.         1.        ],0.68910250457794
0.6173410176163716,[0.02899614 0.01477423 0.03452001 0.34470609 0.19434455],[1.         0.64250012 1.         1.         1.        ],0.6900552881570672
0.6173347723969435,[0.02899614 0.01476798 0.03452001 0.34470609 0.19434455],[1.         0.64306384 1.         1.         1.        ],0.6910093890968813
0.6173285309376869,[0.02899614 0.01476174 0.03452001 0.34470609 0.19434455],[1.         0.64362811 1.         1.         1.        ],0.6919648092188238
0.6173222932360037,[0.02899614 0.0147555  0.03452001 0.34470609 0.19434455],[1.         0.64419291 1.         1.         1.        ],0.692921550346853
0.6173160592892976,[0.02899614 0.01474927 0.03452001 0.34470609 0.19434455],[1.         0.64475826 1.         1.         1.        ],0.6938796143074509
0.6173098290949741,[0.02899614 0.01474304 0.03452001 0.34470609 0.19434455],[1.         0.64532416 1.         1.         1.        ],0.6948390029296244
0.6173036026504406,[0.02899614 0.01473681 0.03452001 0.34470609 0.19434455],[1.         0.64589059 1.         1.         1.        ],0.695799718044909
0.6172973799531064,[0.02899614 0.01473059 0.03452001 0.34470609 0.19434455],[1.         0.64645757 1.         1.         1.        ],0.6967617614873729
0.6172911610003826,[0.02899614 0.01472437 0.03452001 0.34470609 0.19434455],[1.         0.64702509 1.         1.         1.        ],0.6977251350936197
0.6172849457896824,[0.02899614 0.01471815 0.03452001 0.34470609 0.19434455],[1.         0.64759316 1.         1.         1.        ],0.6986898407027928
0.6172787343184205,[0.02899614 0.01471194 0.03452001 0.34470609 0.19434455],[1.         0.64816177 1.         1.         1.        ],0.6996558801565783
0.6172725265840137,[0.02899614 0.01470574 0.03452001 0.34470609 0.19434455],[1.         0.64873093 1.         1.         1.        ],0.7006232552992094
0.6172663225838805,[0.02899614 0.01469953 0.03452001 0.34470609 0.19434455],[1.         0.64930063 1.         1.         1.        ],0.7015919679774671
0.6172601223154415,[0.02899614 0.01469333 0.03452001 0.34470609 0.19434455],[1.         0.64987089 1.         1.         1.        ],0.702562020040688
0.6172539257761188,[0.02899614 0.01468713 0.03452001 0.34470609 0.19434455],[1.         0.65044169 1.         1.         1.        ],0.703533413340765
0.6172477329633369,[0.02899614 0.01468094 0.03452001 0.34470609 0.19434455],[1.         0.65101303 1.         1.         1.        ],0.7045061497321513
0.6172415438745216,[0.02899614 0.01467475 0.03452001 0.34470609 0.19434455],[1.         0.65158493 1.         1.         1.        ],0.7054802310718645
0.6172353585071009,[0.02899614 0.01466857 0.03452001 0.34470609 0.19434455],[1.         0.65215738 1.         1.         1.        ],0.7064556592194895
0.6172291768585043,[0.02899614 0.01466239 0.03452001 0.34470609 0.19434455],[1.         0.65273037 1.         1.         1.        ],0.7074324360371824
0.6172229989261637,[0.02899614 0.01465621 0.03452001 0.34470609 0.19434455],[1.         0.65330392 1.         1.         1.        ],0.7084105633896749
0.6172168247075124,[0.02899614 0.01465003 0.03452001 0.34470609 0.19434455],[1.         0.65387802 1.         1.         1.        ],0.7093900431442746
0.6172106541999856,[0.02899614 0.01464386 0.03452001 0.34470609 0.19434455],[1.         0.65445267 1.         1.         1.        ],0.710370877170873
0.6172044874010204,[0.02899614 0.0146377  0.03452001 0.34470609 0.19434455],[1.         0.65502787 1.         1.         1.        ],0.7113530673419467
0.617198324308056,[0.02899614 0.01463153 0.03452001 0.34470609 0.19434455],[1.         0.65560362 1.         1.         1.        ],0.7123366155325607
0.6171921649185331,[0.02899614 0.01462537 0.03452001 0.34470609 0.19434455],[1.         0.65617993 1.         1.         1.        ],0.713321523620373
0.6171860092298944,[0.02899614 0.01461922 0.03452001 0.34470609 0.19434455],[1.         0.65675679 1.         1.         1.        ],0.7143077934856376
0.6171798572395844,[0.02899614 0.01461307 0.03452001 0.34470609 0.19434455],[1.        0.6573342 1.        1.        1.       ],0.7152954270112081
0.6171737089450493,[0.02899614 0.01460692 0.03452001 0.34470609 0.19434455],[1.         0.65791218 1.         1.         1.        ],0.7162844260825422
0.6171675643437375,[0.02899614 0.01460077 0.03452001 0.34470609 0.19434455],[1.        0.6584907 1.        1.        1.       ],0.7172747925877025
0.617161423433099,[0.02899614 0.01459463 0.03452001 0.34470609 0.19434455],[1.         0.65906978 1.         1.         1.        ],0.7182665284173642
0.6171552862105855,[0.02899614 0.0145885  0.03452001 0.34470609 0.19434455],[1.         0.65964942 1.         1.         1.        ],0.7192596354648156
0.6171491526736509,[0.02899614 0.01458236 0.03452001 0.34470609 0.19434455],[1.         0.66022962 1.         1.         1.        ],0.7202541156259633
0.6171430228197505,[0.02899614 0.01457623 0.03452001 0.34470609 0.19434455],[1.         0.66081037 1.         1.         1.        ],0.721249970799335
0.617136896646342,[0.02899614 0.01457011 0.03452001 0.34470609 0.19434455],[1.         0.66139169 1.         1.         1.        ],0.7222472028860831
0.6171307741508844,[0.02899614 0.01456398 0.03452001 0.34470609 0.19434455],[1.         0.66197356 1.         1.         1.        ],0.7232458137899891
0.6171246553308386,[0.02899614 0.01455786 0.03452001 0.34470609 0.19434455],[1.         0.66255599 1.         1.         1.        ],0.7242458054174665
0.6171185401836676,[0.02899614 0.01455175 0.03452001 0.34470609 0.19434455],[1.         0.66313898 1.         1.         1.        ],0.7252471796775655
0.6171124287068362,[0.02899614 0.01454564 0.03452001 0.34470609 0.19434455],[1.         0.66372254 1.         1.         1.        ],0.7262499384819736
0.6171063208978108,[0.02899614 0.01453953 0.03452001 0.34470609 0.19434455],[1.         0.66430665 1.         1.         1.        ],0.7272540837450235
0.6171002167540598,[0.02899614 0.01453343 0.03452001 0.34470609 0.19434455],[1.         0.66489133 1.         1.         1.        ],0.7282596173836945
0.6170941162730532,[0.02899614 0.01452733 0.03452001 0.34470609 0.19434455],[1.         0.66547657 1.         1.         1.        ],0.7292665413176159
0.6170880194522632,[0.02899614 0.01452123 0.03452001 0.34470609 0.19434455],[1.         0.66606237 1.         1.         1.        ],0.7302748574690714
0.6170819262891635,[0.02899614 0.01451514 0.03452001 0.34470609 0.19434455],[1.         0.66664874 1.         1.         1.        ],0.7312845677630025
0.6170758367812297,[0.02899614 0.01450905 0.03452001 0.34470609 0.19434455],[1.         0.66723567 1.         1.         1.        ],0.7322956741270122
0.6170697509259393,[0.02899614 0.01450296 0.03452001 0.34470609 0.19434455],[1.         0.66782316 1.         1.         1.        ],0.7333081784913695
0.6170636687207716,[0.02899614 0.01449688 0.03452001 0.34470609 0.19434455],[1.         0.66841122 1.         1.         1.        ],0.7343220827890099
0.6170575901632075,[0.02899614 0.0144908  0.03452001 0.34470609 0.19434455],[1.         0.66899985 1.         1.         1.        ],0.7353373889555438
0.6170515152507302,[0.02899614 0.01448472 0.03452001 0.34470609 0.19434455],[1.         0.66958905 1.         1.         1.        ],0.7363540989292571
0.6170454439808242,[0.02899614 0.01447865 0.03452001 0.34470609 0.19434455],[1.         0.67017881 1.         1.         1.        ],0.7373722146511156
0.617039376350976,[0.02899614 0.01447259 0.03452001 0.34470609 0.19434455],[1.         0.67076914 1.         1.         1.        ],0.7383917380647688
0.6170333123586741,[0.02899614 0.01446652 0.03452001 0.34470609 0.19434455],[1.         0.67136003 1.         1.         1.        ],0.7394126711165537
0.6170272520014085,[0.02899614 0.01446046 0.03452001 0.34470609 0.19434455],[1.        0.6719515 1.        1.        1.       ],0.7404350157554982
0.6170211952766713,[0.02899614 0.0144544  0.03452001 0.34470609 0.19434455],[1.         0.67254354 1.         1.         1.        ],0.7414587739333259
0.6170151421819562,[0.02899614 0.01444835 0.03452001 0.34470609 0.19434455],[1.         0.67313614 1.         1.         1.        ],0.7424839476044566
0.6170090927147587,[0.02899614 0.0144423  0.03452001 0.34470609 0.19434455],[1.         0.67372932 1.         1.         1.        ],0.7435105387260147
0.6170030468725761,[0.02899614 0.01443626 0.03452001 0.34470609 0.19434455],[1.         0.67432307 1.         1.         1.        ],0.7445385492578297
0.6169970046529079,[0.02899614 0.01443021 0.03452001 0.34470609 0.19434455],[1.         0.67491739 1.         1.         1.        ],0.745567981162441
0.6169909660532547,[0.02899614 0.01442417 0.03452001 0.34470609 0.19434455],[1.         0.67551229 1.         1.         1.        ],0.7465988364051016
0.6169849310711195,[0.02899614 0.01441814 0.03452001 0.34470609 0.19434455],[1.         0.67610775 1.         1.         1.        ],0.7476311169537814
0.6169788997040069,[0.02899614 0.01441211 0.03452001 0.34470609 0.19434455],[1.         0.67670379 1.         1.         1.        ],0.7486648247791715
0.6169728719494232,[0.02899614 0.01440608 0.03452001 0.34470609 0.19434455],[1.         0.67730041 1.         1.         1.        ],0.7496999618546878
0.6169668478048767,[0.02899614 0.01440006 0.03452001 0.34470609 0.19434455],[1.        0.6778976 1.        1.        1.       ],0.7507365301564756
0.616960827267877,[0.02899614 0.01439404 0.03452001 0.34470609 0.19434455],[1.         0.67849537 1.         1.         1.        ],0.7517745316634099
0.6169548103359364,[0.02899614 0.01438802 0.03452001 0.34470609 0.19434455],[1.         0.67909371 1.         1.         1.        ],0.7528139683571042
0.6169487970065681,[0.02899614 0.01438201 0.03452001 0.34470609 0.19434455],[1.         0.67969263 1.         1.         1.        ],0.7538548422219113
0.6169427872772876,[0.02899614 0.014376   0.03452001 0.34470609 0.19434455],[1.         0.68029213 1.         1.         1.        ],0.7548971552449275
0.616936781145612,[0.02899614 0.01436999 0.03452001 0.34470609 0.19434455],[1.        0.6808922 1.        1.        1.       ],0.7559409094159965
0.6169307786090602,[0.02899614 0.01436399 0.03452001 0.34470609 0.19434455],[1.         0.68149285 1.         1.         1.        ],0.7569861067277132
0.6169247796651529,[0.02899614 0.01435799 0.03452001 0.34470609 0.19434455],[1.         0.68209409 1.         1.         1.        ],0.7580327491754276
0.6169187843114128,[0.02899614 0.01435199 0.03452001 0.34470609 0.19434455],[1.        0.6826959 1.        1.        1.       ],0.7590808387572497
0.616912792545364,[0.02899614 0.014346   0.03452001 0.34470609 0.19434455],[1.         0.68329829 1.         1.         1.        ],0.7601303774740492
0.6169068043645327,[0.02899614 0.01434001 0.03452001 0.34470609 0.19434455],[1.         0.68390127 1.         1.         1.        ],0.7611813673294652
0.6169008197664466,[0.02899614 0.01433403 0.03452001 0.34470609 0.19434455],[1.         0.68450482 1.         1.         1.        ],0.7622338103299058
0.6168948387486356,[0.02899614 0.01432805 0.03452001 0.34470609 0.19434455],[1.         0.68510896 1.         1.         1.        ],0.7632877084845537
0.616888861308631,[0.02899614 0.01432207 0.03452001 0.34470609 0.19434455],[1.         0.68571368 1.         1.         1.        ],0.7643430638053694
0.6168828874439659,[0.02899614 0.0143161  0.03452001 0.34470609 0.19434455],[1.         0.68631899 1.         1.         1.        ],0.7653998783070953
0.6168769171521754,[0.02899614 0.01431013 0.03452001 0.34470609 0.19434455],[1.         0.68692487 1.         1.         1.        ],0.7664581540072594
0.6168709504307963,[0.02899614 0.01430416 0.03452001 0.34470609 0.19434455],[1.         0.68753135 1.         1.         1.        ],0.76751789292618
0.616864987277367,[0.02899614 0.0142982  0.03452001 0.34470609 0.19434455],[1.         0.68813841 1.         1.         1.        ],0.7685790970869664
0.616859027689428,[0.02899614 0.01429224 0.03452001 0.34470609 0.19434455],[1.         0.68874605 1.         1.         1.        ],0.7696417685155276
0.6168530716645213,[0.02899614 0.01428628 0.03452001 0.34470609 0.19434455],[1.         0.68935428 1.         1.         1.        ],0.7707059092405728
0.6168471192001908,[0.02899614 0.01428033 0.03452001 0.34470609 0.19434455],[1.        0.6899631 1.        1.        1.       ],0.7717715212936165
0.6168411702939819,[0.02899614 0.01427438 0.03452001 0.34470609 0.19434455],[1.         0.69057251 1.         1.         1.        ],0.7728386067089815
0.6168352249434422,[0.02899614 0.01426843 0.03452001 0.34470609 0.19434455],[1.        0.6911825 1.        1.        1.       ],0.7739071675238038
0.616829283146121,[0.02899614 0.01426249 0.03452001 0.34470609 0.19434455],[1.         0.69179309 1.         1.         1.        ],0.7749772057780361
0.616823344899569,[0.02899614 0.01425655 0.03452001 0.34470609 0.19434455],[1.         0.69240426 1.         1.         1.        ],0.7760487235144511
0.6168174102013391,[0.02899614 0.01425062 0.03452001 0.34470609 0.19434455],[1.         0.69301602 1.         1.         1.        ],0.7771217227786471
0.6168114790489855,[0.02899614 0.01424469 0.03452001 0.34470609 0.19434455],[1.         0.69362838 1.         1.         1.        ],0.7781962056190486
0.6168055514400647,[0.02899614 0.01423876 0.03452001 0.34470609 0.19434455],[1.         0.69424132 1.         1.         1.        ],0.779272174086914
0.6167996273721345,[0.02899614 0.01423284 0.03452001 0.34470609 0.19434455],[1.         0.69485486 1.         1.         1.        ],0.7803496302363377
0.6167937068427547,[0.02899614 0.01422692 0.03452001 0.34470609 0.19434455],[1.         0.69546899 1.         1.         1.        ],0.7814285761242542
0.616787789849487,[0.02899614 0.014221   0.03452001 0.34470609 0.19434455],[1.         0.69608371 1.         1.         1.        ],0.7825090138104414
0.6167818763898943,[0.02899614 0.01421509 0.03452001 0.34470609 0.19434455],[1.         0.69669903 1.         1.         1.        ],0.7835909453575257
0.6167759664615421,[0.02899614 0.01420918 0.03452001 0.34470609 0.19434455],[1.         0.69731495 1.         1.         1.        ],0.7846743728309852
0.6167700600619967,[0.02899614 0.01420327 0.03452001 0.34470609 0.19434455],[1.         0.69793145 1.         1.         1.        ],0.7857592982991546
0.616764157188827,[0.02899614 0.01419737 0.03452001 0.34470609 0.19434455],[1.         0.69854856 1.         1.         1.        ],0.7868457238332259
0.6167582578396031,[0.02899614 0.01419147 0.03452001 0.34470609 0.19434455],[1.         0.69916626 1.         1.         1.        ],0.7879336515072576
0.6167523620118972,[0.02899614 0.01418557 0.03452001 0.34470609 0.19434455],[1.         0.69978455 1.         1.         1.        ],0.7890230833981745
0.616746469703283,[0.02899614 0.01417968 0.03452001 0.34470609 0.19434455],[1.         0.70040345 1.         1.         1.        ],0.7901140215857735
0.616740580911336,[0.02899614 0.01417379 0.03452001 0.34470609 0.19434455],[1.         0.70102294 1.         1.         1.        ],0.7912064681527268
0.6167346956336335,[0.02899614 0.0141679  0.03452001 0.34470609 0.19434455],[1.         0.70164303 1.         1.         1.        ],0.7923004251845865
0.6167288138677547,[0.02899614 0.01416202 0.03452001 0.34470609 0.19434455],[1.         0.70226372 1.         1.         1.        ],0.7933958947697883
0.6167229356112801,[0.02899614 0.01415614 0.03452001 0.34470609 0.19434455],[1.         0.70288502 1.         1.         1.        ],0.7944928789996558
0.6167170608617926,[0.02899614 0.01415027 0.03452001 0.34470609 0.19434455],[1.         0.70350691 1.         1.         1.        ],0.7955913799684022
0.6167111896168762,[0.02899614 0.0141444  0.03452001 0.34470609 0.19434455],[1.        0.7041294 1.        1.        1.       ],0.7966913997731385
0.616705321874117,[0.02899614 0.01413853 0.03452001 0.34470609 0.19434455],[1.        0.7047525 1.        1.        1.       ],0.7977929405138745
0.6166994576311028,[0.02899614 0.01413267 0.03452001 0.34470609 0.19434455],[1.        0.7053762 1.        1.        1.       ],0.7988960042935234
0.6166935968854229,[0.02899614 0.01412681 0.03452001 0.34470609 0.19434455],[1.        0.7060005 1.        1.        1.       ],0.8000005932179063
0.6166877396346689,[0.02899614 0.01412095 0.03452001 0.34470609 0.19434455],[1.        0.7066254 1.        1.        1.       ],0.8011067093957556
0.6166818858764335,[0.02899614 0.01411509 0.03452001 0.34470609 0.19434455],[1.         0.70725091 1.         1.         1.        ],0.8022143549387194
0.6166760356083115,[0.02899614 0.01410924 0.03452001 0.34470609 0.19434455],[1.         0.70787703 1.         1.         1.        ],0.8033235319613656
0.6166701888278994,[0.02899614 0.0141034  0.03452001 0.34470609 0.19434455],[1.         0.70850375 1.         1.         1.        ],0.8044342425811865
0.6166643455327951,[0.02899614 0.01409755 0.03452001 0.34470609 0.19434455],[1.         0.70913108 1.         1.         1.        ],0.8055464889185997
0.616658505720599,[0.02899614 0.01409171 0.03452001 0.34470609 0.19434455],[1.         0.70975902 1.         1.         1.        ],0.806660273096957
0.6166526693889123,[0.02899614 0.01408588 0.03452001 0.34470609 0.19434455],[1.         0.71038756 1.         1.         1.        ],0.8077755972425452
0.6166468365353386,[0.02899614 0.01408005 0.03452001 0.34470609 0.19434455],[1.         0.71101671 1.         1.         1.        ],0.8088924634845912
0.6166410071574829,[0.02899614 0.01407422 0.03452001 0.34470609 0.19434455],[1.         0.71164647 1.         1.         1.        ],0.8100108739552656
0.6166351812529522,[0.02899614 0.01406839 0.03452001 0.34470609 0.19434455],[1.         0.71227684 1.         1.         1.        ],0.8111308307896873
0.6166293588193549,[0.02899614 0.01406257 0.03452001 0.34470609 0.19434455],[1.         0.71290782 1.         1.         1.        ],0.812252336125927
0.6166235398543013,[0.02899614 0.01405675 0.03452001 0.34470609 0.19434455],[1.         0.71353941 1.         1.         1.        ],0.8133753921050125
0.6166177243554034,[0.02899614 0.01405093 0.03452001 0.34470609 0.19434455],[1.         0.71417161 1.         1.         1.        ],0.8145000008709298
0.616611912320275,[0.02899614 0.01404512 0.03452001 0.34470609 0.19434455],[1.         0.71480443 1.         1.         1.        ],0.8156261645706312
0.6166061037465316,[0.02899614 0.01403931 0.03452001 0.34470609 0.19434455],[1.         0.71543786 1.         1.         1.        ],0.8167538853540369
0.6166002986317902,[0.02899614 0.01403351 0.03452001 0.34470609 0.19434455],[1.        0.7160719 1.        1.        1.       ],0.8178831653740397
0.6165944969736697,[0.02899614 0.01402771 0.03452001 0.34470609 0.19434455],[1.         0.71670655 1.         1.         1.        ],0.8190140067865089
0.6165886987697909,[0.02899614 0.01402191 0.03452001 0.34470609 0.19434455],[1.         0.71734183 1.         1.         1.        ],0.820146411750295
0.616582904017776,[0.02899614 0.01401611 0.03452001 0.34470609 0.19434455],[1.         0.71797771 1.         1.         1.        ],0.8212803824272329
0.6165771127152491,[0.02899614 0.01401032 0.03452001 0.34470609 0.19434455],[1.         0.71861421 1.         1.         1.        ],0.8224159209821478
0.6165713248598358,[0.02899614 0.01400453 0.03452001 0.34470609 0.19434455],[1.         0.71925133 1.         1.         1.        ],0.8235530295828553
0.6165655404491637,[0.02899614 0.01399875 0.03452001 0.34470609 0.19434455],[1.         0.71988907 1.         1.         1.        ],0.8246917104001709
0.616559759480862,[0.02899614 0.01399297 0.03452001 0.34470609 0.19434455],[1.         0.72052742 1.         1.         1.        ],0.8258319656079108
0.6165539819525615,[0.02899614 0.01398719 0.03452001 0.34470609 0.19434455],[1.         0.72116639 1.         1.         1.        ],0.826973797382897
0.6165482078618949,[0.02899614 0.01398142 0.03452001 0.34470609 0.19434455],[1.         0.72180599 1.         1.         1.        ],0.8281172079049609
0.6165424372064964,[0.02899614 0.01397565 0.03452001 0.34470609 0.19434455],[1.        0.7224462 1.        1.        1.       ],0.8292621993569479
0.616536669984002,[0.02899614 0.01396988 0.03452001 0.34470609 0.19434455],[1.         0.72308703 1.         1.         1.        ],0.8304087739247217
0.6165309061920496,[0.02899614 0.01396412 0.03452001 0.34470609 0.19434455],[1.         0.72372848 1.         1.         1.        ],0.8315569337971681
0.6165251458282786,[0.02899614 0.01395835 0.03452001 0.34470609 0.19434455],[1.         0.72437056 1.         1.         1.        ],0.8327066811662003
0.6165193888903299,[0.02899614 0.0139526  0.03452001 0.34470609 0.19434455],[1.         0.72501326 1.         1.         1.        ],0.8338580182267594
0.6165136353758465,[0.02899614 0.01394684 0.03452001 0.34470609 0.19434455],[1.         0.72565658 1.         1.         1.        ],0.8350109471768242
0.6165078852824729,[0.02899614 0.01394109 0.03452001 0.34470609 0.19434455],[1.         0.72630052 1.         1.         1.        ],0.8361654702174115
0.6165021386078553,[0.02899614 0.01393535 0.03452001 0.34470609 0.19434455],[1.         0.72694509 1.         1.         1.        ],0.8373215895525812
0.6164963953496417,[0.02899614 0.0139296  0.03452001 0.34470609 0.19434455],[1.         0.72759029 1.         1.         1.        ],0.8384793073894408
0.6164906555054818,[0.02899614 0.01392386 0.03452001 0.34470609 0.19434455],[1.         0.72823611 1.         1.         1.        ],0.8396386259381492
0.6164849190730267,[0.02899614 0.01391813 0.03452001 0.34470609 0.19434455],[1.         0.72888256 1.         1.         1.        ],0.8407995474119216
