F,Tcmp,kappa
[1.11 1.29 0.56 1.16 0.47],0.15,51.697714893463086
[1.11 1.29 0.56 1.16 0.47],0.15,51.76919443896128
[1.11 1.29 0.56 1.16 0.47],0.15,51.84077281523826
[1.11 1.29 0.56 1.16 0.47],0.15,51.91245015894183
[1.11 1.29 0.56 1.16 0.47],0.15,51.98422660690874
[1.11 1.29 0.56 1.16 0.47],0.15,52.056102296164916
[1.11 1.29 0.56 1.16 0.47],0.15,52.12807736392575
[1.11 1.29 0.56 1.16 0.47],0.15,52.200151947596346
[1.11 1.29 0.56 1.16 0.47],0.15,52.27232618477182
[1.11 1.29 0.56 1.16 0.47],0.15,52.3446002132375
[1.11 1.29 0.56 1.16 0.47],0.15,52.41697417096923
[1.11 1.29 0.56 1.16 0.47],0.15,52.489448196133644
[1.11 1.29 0.56 1.16 0.47],0.15,52.56202242708838
[1.11 1.29 0.56 1.16 0.47],0.15,52.63469700238251
[1.11 1.29 0.56 1.16 0.47],0.15,52.70747206075634
[1.11 1.29 0.56 1.16 0.47],0.15,52.78034774114232
[1.11 1.29 0.56 1.16 0.47],0.15,52.85332418266489
[1.11 1.29 0.56 1.16 0.47],0.15,52.92640152464085
[1.11 1.29 0.56 1.16 0.47],0.15,52.99957990657963
[1.11 1.29 0.56 1.16 0.47],0.15,53.07285946818355
[1.11 1.29 0.56 1.16 0.47],0.15,53.14624034934808
[1.11 1.29 0.56 1.16 0.47],0.15,53.219722690162136
[1.11 1.29 0.56 1.16 0.47],0.15,53.2933066309083
[1.11 1.29 0.56 1.16 0.47],0.15,53.366992312063125
[1.11 1.29 0.56 1.16 0.47],0.15,53.44077987429741
[1.11 1.29 0.56 1.16 0.47],0.15,53.51466945847643
[1.11 1.29 0.56 1.16 0.47],0.15,53.588661205660244
[1.11 1.29 0.56 1.16 0.47],0.15,53.662755257103925
[1.11 1.29 0.56 1.16 0.47],0.15,53.73695175425787
[1.11 1.29 0.56 1.16 0.47],0.15,53.81125083876817
[1.11 1.29 0.56 1.16 0.47],0.15,53.88565265247639
[1.11 1.29 0.56 1.16 0.47],0.15,53.96015733742058
[1.11 1.29 0.56 1.16 0.47],0.15,54.03476503583507
[1.11 1.29 0.56 1.16 0.47],0.15,54.109475890150826
[1.11 1.29 0.56 1.16 0.47],0.15,54.18429004299576
[1.11 1.29 0.56 1.16 0.47],0.15,54.25920763719498
[1.11 1.29 0.56 1.16 0.47],0.15,54.33422881577108
[1.11 1.29 0.56 1.16 0.47],0.15,54.40935372194439
[1.11 1.29 0.56 1.16 0.47],0.15,54.484582499133275
[1.11 1.29 0.56 1.16 0.47],0.15,54.55991529095439
[1.11 1.29 0.56 1.16 0.47],0.15,54.63535224122297
[1.11 1.29 0.56 1.16 0.47],0.15,54.71089349395308
[1.11 1.29 0.56 1.16 0.47],0.15,54.78653919335791
[1.11 1.29 0.56 1.16 0.47],0.15,54.86228948385006
[1.11 1.29 0.56 1.16 0.47],0.15,54.93814451004178
[1.11 1.29 0.56 1.16 0.47],0.15,55.01410441674528
[1.11 1.29 0.56 1.16 0.47],0.15,55.09016934897311
[1.11 1.29 0.56 1.16 0.47],0.15,55.166339451937965
[1.11 1.29 0.56 1.16 0.47],0.15,55.24261487105368
[1.11 1.29 0.56 1.16 0.47],0.15,55.318995751935006
[1.11 1.29 0.56 1.16 0.47],0.15,55.39548224039805
[1.11 1.29 0.56 1.16 0.47],0.15,55.47207448246053
[1.11 1.29 0.56 1.16 0.47],0.15,55.54877262434202
[1.11 1.29 0.56 1.16 0.47],0.15,55.62557681246432
[1.11 1.29 0.56 1.16 0.47],0.15,55.70248719345163
[1.11 1.29 0.56 1.16 0.47],0.15,55.779503914130906
[1.11 1.29 0.56 1.16 0.47],0.15,55.85662712153211
[1.11 1.29 0.56 1.16 0.47],0.15,55.93385696288848
[1.11 1.29 0.56 1.16 0.47],0.15,56.01119358563684
[1.11 1.29 0.56 1.16 0.47],0.15,56.08863713741786
[1.11 1.29 0.56 1.16 0.47],0.15,56.166187766076355
[1.11 1.29 0.56 1.16 0.47],0.15,56.243845619661535
[1.11 1.29 0.56 1.16 0.47],0.15,56.32161084642734
[1.11 1.29 0.56 1.16 0.47],0.15,56.39948359483277
[1.11 1.29 0.56 1.16 0.47],0.15,56.477464013541784
[1.11 1.29 0.56 1.16 0.47],0.15,56.5555522514242
[1.11 1.29 0.56 1.16 0.47],0.15,56.6337484575556
[1.11 1.29 0.56 1.16 0.47],0.15,56.71205278121762
[1.11 1.29 0.56 1.16 0.47],0.15,56.790465371898364
[1.11 1.29 0.56 1.16 0.47],0.15,56.868986379292586
[1.11 1.29 0.56 1.16 0.47],0.15,56.94761595330203
[1.11 1.29 0.56 1.16 0.47],0.15,57.026354244035694
[1.11 1.29 0.56 1.16 0.47],0.15,57.10520140181013
[1.11 1.29 0.56 1.16 0.47],0.15,57.18415757714971
[1.11 1.29 0.56 1.16 0.47],0.15,57.263222920786944
[1.11 1.29 0.56 1.16 0.47],0.15,57.34239758366275
[1.11 1.29 0.56 1.16 0.47],0.15,57.421681716926734
[1.11 1.29 0.56 1.16 0.47],0.15,57.5010754719375
[1.11 1.29 0.56 1.16 0.47],0.15,57.5805790002629
[1.11 1.29 0.56 1.16 0.47],0.15,57.66019245368051
[1.11 1.29 0.56 1.16 0.47],0.15,57.73991598417738
[1.11 1.29 0.56 1.16 0.47],0.15,57.81974974395105
[1.11 1.29 0.56 1.16 0.47],0.15,57.899693885409405
[1.11 1.29 0.56 1.16 0.47],0.15,57.97974856117104
[1.11 1.29 0.56 1.16 0.47],0.15,58.05991392406556
[1.11 1.29 0.56 1.16 0.47],0.15,58.14019012713389
[1.11 1.29 0.56 1.16 0.47],0.15,58.220577323628554
[1.11 1.29 0.56 1.16 0.47],0.15,58.30107566701397
[1.11 1.29 0.56 1.16 0.47],0.15,58.38168531096674
[1.11 1.29 0.56 1.16 0.47],0.15,58.462406409375944
[1.11 1.29 0.56 1.16 0.47],0.15,58.54323911634344
[1.11 1.29 0.56 1.16 0.47],0.15,58.62418358618417
[1.11 1.29 0.56 1.16 0.47],0.15,58.705239973426394
[1.11 1.29 0.56 1.16 0.47],0.15,58.78640843281208
[1.11 1.29 0.56 1.16 0.47],0.15,58.86768911929712
[1.11 1.29 0.56 1.16 0.47],0.15,58.949082188051655
[1.11 1.29 0.56 1.16 0.47],0.15,59.03058779446051
[1.11 1.29 0.56 1.16 0.47],0.15,59.11220609412297
[1.11 1.29 0.56 1.16 0.47],0.15,59.19393724285383
[1.11 1.29 0.56 1.16 0.47],0.15,59.2757813966832
[1.11 1.29 0.56 1.16 0.47],0.15,59.357738711856925
[1.11 1.29 0.56 1.16 0.47],0.15,59.43980934483689
[1.11 1.29 0.56 1.16 0.47],0.15,59.52199345230128
[1.11 1.29 0.56 1.16 0.47],0.15,59.60429119114495
[1.11 1.29 0.56 1.16 0.47],0.15,59.686702718479665
[1.11 1.29 0.56 1.16 0.47],0.15,59.76922819163442
[1.11 1.29 0.56 1.16 0.47],0.15,59.851867768155735
[1.11 1.29 0.56 1.16 0.47],0.15,59.93462160580798
[1.11 1.29 0.56 1.16 0.47],0.15,60.01748986257363
[1.11 1.29 0.56 1.16 0.47],0.15,60.10047269665363
[1.11 1.29 0.56 1.16 0.47],0.15,60.18357026646762
[1.11 1.29 0.56 1.16 0.47],0.15,60.2667827306543
[1.11 1.29 0.56 1.16 0.47],0.15,60.35011024807171
[1.11 1.29 0.56 1.16 0.47],0.15,60.43355297779765
[1.11 1.29 0.56 1.16 0.47],0.15,60.51711107912952
[1.11 1.29 0.56 1.16 0.47],0.15,60.600784711585305
[1.11 1.29 0.56 1.16 0.47],0.15,60.684574034903456
[1.11 1.29 0.56 1.16 0.47],0.15,60.768479209043264
[1.11 1.29 0.56 1.16 0.47],0.15,60.8525003941852
[1.11 1.29 0.56 1.16 0.47],0.15,60.9366377507312
[1.11 1.29 0.56 1.16 0.47],0.15,61.02089143930499
[1.11 1.29 0.56 1.16 0.47],0.15,61.10526162075236
[1.11 1.29 0.56 1.16 0.47],0.15,61.189748456141515
[1.11 1.29 0.56 1.16 0.47],0.15,61.274352106763345
[1.11 1.29 0.56 1.16 0.47],0.15,61.35907273413176
[1.11 1.29 0.56 1.16 0.47],0.15,61.44391049998397
[1.11 1.29 0.56 1.16 0.47],0.15,61.528865566280835
[1.11 1.29 0.56 1.16 0.47],0.15,61.61393809520712
[1.11 1.29 0.56 1.16 0.47],0.15,61.69912824917186
[1.11 1.29 0.56 1.16 0.47],0.15,61.78443619080874
[1.11 1.29 0.56 1.16 0.47],0.15,61.86986208297596
[1.11 1.29 0.56 1.16 0.47],0.15,61.95540608875727
[1.11 1.29 0.56 1.16 0.47],0.15,62.04106837146177
[1.11 1.29 0.56 1.16 0.47],0.15,62.126849094624355
[1.11 1.29 0.56 1.16 0.47],0.15,62.21274842200604
[1.11 1.29 0.56 1.16 0.47],0.15,62.29876651759425
[1.11 1.29 0.56 1.16 0.47],0.15,62.38490354560317
[1.11 1.29 0.56 1.16 0.47],0.15,62.47115967047402
[1.11 1.29 0.56 1.16 0.47],0.15,62.55753505687539
[1.11 1.29 0.56 1.16 0.47],0.15,62.64402986970353
[1.11 1.29 0.56 1.16 0.47],0.15,62.7306442740827
[1.11 1.29 0.56 1.16 0.47],0.15,62.81737843536546
[1.11 1.29 0.56 1.16 0.47],0.15,62.90423251913302
[1.11 1.29 0.56 1.16 0.47],0.15,62.99120669119548
[1.11 1.29 0.56 1.16 0.47],0.15,63.07830111759223
[1.11 1.29 0.56 1.16 0.47],0.15,63.165515964592245
[1.11 1.29 0.56 1.16 0.47],0.15,63.25285139869448
[1.11 1.29 0.56 1.16 0.47],0.15,63.34030758662775
[1.11 1.29 0.56 1.16 0.47],0.15,63.427884695351764
[1.11 1.29 0.56 1.16 0.47],0.15,63.51558289205695
[1.11 1.29 0.56 1.16 0.47],0.15,63.6034023441649
[1.11 1.29 0.56 1.16 0.47],0.15,63.691343219328694
[1.11 1.29 0.56 1.16 0.47],0.15,63.77940568543322
[1.11 1.29 0.56 1.16 0.47],0.15,63.86758991059548
[1.11 1.29 0.56 1.16 0.47],0.15,63.95589606316493
[1.11 1.29 0.56 1.16 0.47],0.15,64.0443243117238
[1.11 1.29 0.56 1.16 0.47],0.15,64.13287482508738
[1.11 1.29 0.56 1.16 0.47],0.15,64.22154777230442
[1.11 1.29 0.56 1.16 0.47],0.15,64.31034332265737
[1.11 1.29 0.56 1.16 0.47],0.15,64.39926164566273
[1.11 1.29 0.56 1.16 0.47],0.15,64.48830291107141
[1.11 1.29 0.56 1.16 0.47],0.15,64.577467288869
[1.11 1.29 0.56 1.16 0.47],0.15,64.66675494927614
[1.11 1.29 0.56 1.16 0.47],0.15,64.75616606274895
[1.11 1.29 0.56 1.16 0.47],0.15,64.84570079997881
[1.11 1.29 0.56 1.16 0.47],0.15,64.93535933189354
[1.11 1.29 0.56 1.16 0.47],0.15,65.02514182965714
[1.11 1.29 0.56 1.16 0.47],0.15,65.11504846467027
[1.11 1.29 0.56 1.16 0.47],0.15,65.20507940857057
[1.11 1.29 0.56 1.16 0.47],0.15,65.29523483323301
[1.11 1.29 0.56 1.16 0.47],0.15,65.3855149107702
[1.11 1.29 0.56 1.16 0.47],0.15,65.4759198135327
[1.11 1.29 0.56 1.16 0.47],0.15,65.5664497141094
[1.11 1.29 0.56 1.16 0.47],0.15,65.65710478532777
[1.11 1.29 0.56 1.16 0.47],0.15,65.7478852002543
[1.11 1.29 0.56 1.16 0.47],0.15,65.83879113219474
[1.11 1.29 0.56 1.16 0.47],0.15,65.92982275469446
[1.11 1.29 0.56 1.16 0.47],0.15,66.02098024153878
[1.11 1.29 0.56 1.16 0.47],0.15,66.11226376675329
[1.11 1.29 0.56 1.16 0.47],0.15,66.20367350460437
[1.11 1.29 0.56 1.16 0.47],0.15,66.2952096295989
[1.11 1.29 0.56 1.16 0.47],0.15,66.38687231648547
[1.11 1.29 0.56 1.16 0.47],0.15,66.47866174025415
[1.11 1.29 0.56 1.16 0.47],0.15,66.57057807613697
[1.11 1.29 0.56 1.16 0.47],0.15,66.6626214996082
[1.11 1.29 0.56 1.16 0.47],0.15,66.75479218638478
[1.11 1.29 0.56 1.16 0.47],0.15,66.84709031242656
[1.11 1.29 0.56 1.16 0.47],0.15,66.93951605393671
[1.11 1.29 0.56 1.16 0.47],0.15,67.03206958736202
[1.11 1.29 0.56 1.16 0.47],0.15,67.12475108939323
[1.11 1.29 0.56 1.16 0.47],0.15,67.21756073696541
[1.11 1.29 0.56 1.16 0.47],0.15,67.31049870725822
[1.11 1.29 0.56 1.16 0.47],0.15,67.40356517769635
[1.11 1.29 0.56 1.16 0.47],0.15,67.49676032594978
[1.11 1.29 0.56 1.16 0.47],0.15,67.59008432993413
[1.11 1.29 0.56 1.16 0.47],0.15,67.68353736781103
[1.11 1.29 0.56 1.16 0.47],0.15,67.77711961798859
[1.11 1.29 0.56 1.16 0.47],0.15,67.87083125912116
[1.11 1.29 0.56 1.16 0.47],0.15,67.96467247011054
[1.11 1.29 0.56 1.16 0.47],0.15,68.05864343010575
[1.11 1.29 0.56 1.16 0.47],0.15,68.15274431850347
[1.11 1.29 0.56 1.16 0.47],0.15,68.24697531494849
[1.11 1.29 0.56 1.16 0.47],0.15,68.3413365993339
[1.11 1.29 0.56 1.16 0.47],0.15,68.43582835180162
[1.11 1.29 0.56 1.16 0.47],0.15,68.53045075274254
[1.11 1.29 0.56 1.16 0.47],0.15,68.62520398279705
[1.11 1.29 0.56 1.16 0.47],0.15,68.72008822285522
[1.11 1.29 0.56 1.16 0.47],0.15,68.81510365405732
[1.11 1.29 0.56 1.16 0.47],0.15,68.91025045779399
[1.11 1.29 0.56 1.16 0.47],0.15,69.00552881570673
[1.11 1.29 0.56 1.16 0.47],0.15,69.10093890968813
[1.11 1.29 0.56 1.16 0.47],0.15,69.19648092188231
[1.11 1.29 0.56 1.16 0.47],0.15,69.29215503468522
[1.11 1.29 0.56 1.16 0.47],0.15,69.38796143074516
[1.11 1.29 0.56 1.16 0.47],0.15,69.48390029296252
[1.11 1.29 0.56 1.16 0.47],0.15,69.57997180449098
[1.11 1.29 0.56 1.16 0.47],0.15,69.67617614873735
[1.11 1.29 0.56 1.16 0.47],0.15,69.77251350936204
[1.11 1.29 0.56 1.16 0.47],0.15,69.86898407027935
[1.11 1.29 0.56 1.16 0.47],0.15,69.9655880156579
[1.11 1.29 0.56 1.16 0.47],0.15,70.06232552992094
[1.11 1.29 0.56 1.16 0.47],0.15,70.15919679774672
[1.11 1.29 0.56 1.16 0.47],0.15,70.2562020040688
[1.11 1.29 0.56 1.16 0.47],0.15,70.3533413340765
[1.11 1.29 0.56 1.16 0.47],0.15,70.45061497321514
[1.11 1.29 0.56 1.16 0.47],0.15,70.54802310718645
[1.11 1.29 0.56 1.16 0.47],0.15,70.64556592194896
[1.11 1.29 0.56 1.16 0.47],0.15,70.74324360371824
[1.11 1.29 0.56 1.16 0.47],0.15,70.84105633896742
[1.11 1.29 0.56 1.16 0.47],0.15,70.93900431442754
[1.11 1.29 0.56 1.16 0.47],0.15,71.03708771708737
[1.11 1.29 0.56 1.16 0.47],0.15,71.13530673419474
[1.11 1.29 0.56 1.16 0.47],0.15,71.23366155325614
[1.11 1.29 0.56 1.16 0.47],0.15,71.33215236203738
[1.11 1.29 0.56 1.16 0.47],0.15,71.43077934856383
[1.11 1.29 0.56 1.16 0.47],0.15,71.52954270112087
[1.11 1.29 0.56 1.16 0.47],0.15,71.62844260825422
[1.11 1.29 0.56 1.16 0.47],0.15,71.72747925877024
[1.11 1.29 0.56 1.16 0.47],0.15,71.82665284173642
[1.11 1.29 0.56 1.16 0.47],0.15,71.92596354648157
[1.11 1.29 0.56 1.16 0.47],0.15,72.02541156259633
[1.11 1.29 0.56 1.16 0.47],0.15,72.1249970799335
[1.11 1.29 0.56 1.16 0.47],0.15,72.22472028860831
[1.11 1.29 0.56 1.16 0.47],0.15,72.32458137899891
[1.11 1.29 0.56 1.16 0.47],0.15,72.42458054174665
[1.11 1.29 0.56 1.16 0.47],0.15,72.52471796775647
[1.11 1.29 0.56 1.16 0.47],0.15,72.62499384819743
[1.11 1.29 0.56 1.16 0.47],0.15,72.72540837450244
[1.11 1.29 0.56 1.16 0.47],0.15,72.82596173836953
[1.11 1.29 0.56 1.16 0.47],0.15,72.92665413176167
[1.11 1.29 0.56 1.16 0.47],0.15,73.02748574690722
[1.11 1.29 0.56 1.16 0.47],0.15,73.12845677630033
[1.11 1.29 0.56 1.16 0.47],0.15,73.2295674127013
[1.11 1.29 0.56 1.16 0.47],0.15,73.33081784913695
[1.11 1.29 0.56 1.16 0.47],0.15,73.43220827890099
[1.11 1.29 0.56 1.16 0.47],0.15,73.53373889555438
[1.11 1.29 0.56 1.16 0.47],0.15,73.63540989292571
[1.11 1.29 0.56 1.16 0.47],0.15,73.73722146511156
[1.11 1.29 0.56 1.16 0.47],0.15,73.83917380647688
[1.11 1.29 0.56 1.16 0.47],0.15,73.94126711165536
[1.11 1.29 0.56 1.16 0.47],0.15,74.04350157554983
[1.11 1.29 0.56 1.16 0.47],0.15,74.14587739333251
[1.11 1.29 0.56 1.16 0.47],0.15,74.24839476044559
[1.11 1.29 0.56 1.16 0.47],0.15,74.35105387260154
[1.11 1.29 0.56 1.16 0.47],0.15,74.45385492578305
[1.11 1.29 0.56 1.16 0.47],0.15,74.55679811624418
[1.11 1.29 0.56 1.16 0.47],0.15,74.65988364051023
[1.11 1.29 0.56 1.16 0.47],0.15,74.76311169537821
[1.11 1.29 0.56 1.16 0.47],0.15,74.86648247791723
[1.11 1.29 0.56 1.16 0.47],0.15,74.96999618546886
[1.11 1.29 0.56 1.16 0.47],0.15,75.07365301564755
[1.11 1.29 0.56 1.16 0.47],0.15,75.17745316634098
[1.11 1.29 0.56 1.16 0.47],0.15,75.28139683571042
[1.11 1.29 0.56 1.16 0.47],0.15,75.38548422219114
[1.11 1.29 0.56 1.16 0.47],0.15,75.48971552449275
[1.11 1.29 0.56 1.16 0.47],0.15,75.59409094159965
[1.11 1.29 0.56 1.16 0.47],0.15,75.69861067277131
[1.11 1.29 0.56 1.16 0.47],0.15,75.80327491754277
[1.11 1.29 0.56 1.16 0.47],0.15,75.9080838757249
[1.11 1.29 0.56 1.16 0.47],0.15,76.01303774740501
[1.11 1.29 0.56 1.16 0.47],0.15,76.1181367329466
[1.11 1.29 0.56 1.16 0.47],0.15,76.22338103299066
[1.11 1.29 0.56 1.16 0.47],0.15,76.32877084845545
[1.11 1.29 0.56 1.16 0.47],0.15,76.43430638053702
[1.11 1.29 0.56 1.16 0.47],0.15,76.53998783070962
[1.11 1.29 0.56 1.16 0.47],0.15,76.64581540072602
[1.11 1.29 0.56 1.16 0.47],0.15,76.751789292618
[1.11 1.29 0.56 1.16 0.47],0.15,76.85790970869664
[1.11 1.29 0.56 1.16 0.47],0.15,76.96417685155276
[1.11 1.29 0.56 1.16 0.47],0.15,77.07059092405729
[1.11 1.29 0.56 1.16 0.47],0.15,77.17715212936164
[1.11 1.29 0.56 1.16 0.47],0.15,77.28386067089815
[1.11 1.29 0.56 1.16 0.47],0.15,77.39071675238038
[1.11 1.29 0.56 1.16 0.47],0.15,77.4977205778036
[1.11 1.29 0.56 1.16 0.47],0.15,77.60487235144511
[1.11 1.29 0.56 1.16 0.47],0.15,77.71217227786464
[1.11 1.29 0.56 1.16 0.47],0.15,77.81962056190493
[1.11 1.29 0.56 1.16 0.47],0.15,77.92721740869148
[1.11 1.29 0.56 1.16 0.47],0.15,78.03496302363386
[1.11 1.29 0.56 1.16 0.47],0.15,78.1428576124255
[1.11 1.29 0.56 1.16 0.47],0.15,78.25090138104422
[1.11 1.29 0.56 1.16 0.47],0.15,78.35909453575265
[1.11 1.29 0.56 1.16 0.47],0.15,78.4674372830986
[1.11 1.29 0.56 1.16 0.47],0.15,78.57592982991545
[1.11 1.29 0.56 1.16 0.47],0.15,78.6845723833226
[1.11 1.29 0.56 1.16 0.47],0.15,78.79336515072576
[1.11 1.29 0.56 1.16 0.47],0.15,78.90230833981745
[1.11 1.29 0.56 1.16 0.47],0.15,79.01140215857734
[1.11 1.29 0.56 1.16 0.47],0.15,79.12064681527268
[1.11 1.29 0.56 1.16 0.47],0.15,79.23004251845866
[1.11 1.29 0.56 1.16 0.47],0.15,79.33958947697883
[1.11 1.29 0.56 1.16 0.47],0.15,79.4492878999655
[1.11 1.29 0.56 1.16 0.47],0.15,79.55913799684014
[1.11 1.29 0.56 1.16 0.47],0.15,79.66913997731393
[1.11 1.29 0.56 1.16 0.47],0.15,79.77929405138752
[1.11 1.29 0.56 1.16 0.47],0.15,79.88960042935243
[1.11 1.29 0.56 1.16 0.47],0.15,80.00005932179072
[1.11 1.29 0.56 1.16 0.47],0.15,80.11067093957564
[1.11 1.29 0.56 1.16 0.47],0.15,80.22143549387202
[1.11 1.29 0.56 1.16 0.47],0.15,80.33235319613664
[1.11 1.29 0.56 1.16 0.47],0.15,80.44342425811865
[1.11 1.29 0.56 1.16 0.47],0.15,80.55464889185997
[1.11 1.29 0.56 1.16 0.47],0.15,80.66602730969569
[1.11 1.29 0.56 1.16 0.47],0.15,80.77755972425452
[1.11 1.29 0.56 1.16 0.47],0.15,80.88924634845912
[1.11 1.29 0.56 1.16 0.47],0.15,81.00108739552657
[1.11 1.29 0.56 1.16 0.47],0.15,81.11308307896873
[1.11 1.29 0.56 1.16 0.47],0.15,81.22523361259269
[1.11 1.29 0.56 1.16 0.47],0.15,81.33753921050118
[1.11 1.29 0.56 1.16 0.47],0.15,81.45000008709306
[1.11 1.29 0.56 1.16 0.47],0.15,81.5626164570632
[1.11 1.29 0.56 1.16 0.47],0.15,81.67538853540377
[1.11 1.29 0.56 1.16 0.47],0.15,81.78831653740406
[1.11 1.29 0.56 1.16 0.47],0.15,81.90140067865099
[1.11 1.29 0.56 1.16 0.47],0.15,82.01464117502958
[1.11 1.29 0.56 1.16 0.47],0.15,82.12803824272338
[1.11 1.29 0.56 1.16 0.47],0.15,82.24159209821477
[1.11 1.29 0.56 1.16 0.47],0.15,82.35530295828552
[1.11 1.29 0.56 1.16 0.47],0.15,82.46917104001709
[1.11 1.29 0.56 1.16 0.47],0.15,82.5831965607911
[1.11 1.29 0.56 1.16 0.47],0.15,82.6973797382897
[1.11 1.29 0.56 1.16 0.47],0.15,82.81172079049608
[1.11 1.29 0.56 1.16 0.47],0.15,82.92621993569479
[1.11 1.29 0.56 1.16 0.47],0.15,83.04087739247217
[1.11 1.29 0.56 1.16 0.47],0.15,83.15569337971681
[1.11 1.29 0.56 1.16 0.47],0.15,83.27066811661994
[1.11 1.29 0.56 1.16 0.47],0.15,83.38580182267603
[1.11 1.29 0.56 1.16 0.47],0.15,83.50109471768252
[1.11 1.29 0.56 1.16 0.47],0.15,83.61654702174124
[1.11 1.29 0.56 1.16 0.47],0.15,83.7321589552582
[1.11 1.29 0.56 1.16 0.47],0.15,83.84793073894416
[1.11 1.29 0.56 1.16 0.47],0.15,83.96386259381501
[1.11 1.29 0.56 1.16 0.47],0.15,84.07995474119225
[1.11 1.29 0.56 1.16 0.47],0.15,84.19620740270338
[1.11 1.29 0.56 1.16 0.47],0.15,84.31262080028235
[1.11 1.29 0.56 1.16 0.47],0.15,84.42919515616992
[1.11 1.29 0.56 1.16 0.47],0.15,84.54593069291421
[1.11 1.29 0.56 1.16 0.47],0.15,84.66282763337095
[1.11 1.29 0.56 1.16 0.47],0.15,84.77988620070408
[1.11 1.29 0.56 1.16 0.47],0.15,84.89710661838603
[1.11 1.29 0.56 1.16 0.47],0.15,85.01448911019828
[1.11 1.29 0.56 1.16 0.47],0.15,85.13203390023166
[1.11 1.29 0.56 1.16 0.47],0.15,85.24974121288706
[1.11 1.29 0.56 1.16 0.47],0.15,85.36761127287507
[1.11 1.29 0.56 1.16 0.47],0.15,85.48564430521753
[1.11 1.29 0.56 1.16 0.47],0.15,85.60384053524722
[1.11 1.29 0.56 1.16 0.47],0.15,85.72220018860847
[1.11 1.29 0.56 1.16 0.47],0.15,85.8407234912576
[1.11 1.29 0.56 1.16 0.47],0.15,85.95941066946337
[1.11 1.29 0.56 1.16 0.47],0.15,86.07826194980733
[1.11 1.29 0.56 1.16 0.47],0.15,86.19727755918439
[1.11 1.29 0.56 1.16 0.47],0.15,86.31645772480309
[1.11 1.29 0.56 1.16 0.47],0.15,86.4358026741862
[1.11 1.29 0.56 1.16 0.47],0.15,86.55531263517102
[1.11 1.29 0.56 1.16 0.47],0.15,86.67498783590989
[1.11 1.29 0.56 1.16 0.47],0.15,86.79482850487058
[1.11 1.29 0.56 1.16 0.47],0.15,86.91483487083678
[1.11 1.29 0.56 1.16 0.47],0.15,87.03500716290851
[1.11 1.29 0.56 1.16 0.47],0.15,87.15534561050251
[1.11 1.29 0.56 1.16 0.47],0.15,87.27585044335294
[1.11 1.29 0.56 1.16 0.47],0.15,87.39652189151104
[1.11 1.29 0.56 1.16 0.47],0.15,87.51736018534669
[1.11 1.29 0.56 1.16 0.47],0.15,87.63836555554809
[1.11 1.29 0.56 1.16 0.47],0.15,87.75953823312241
[1.11 1.29 0.56 1.16 0.47],0.15,87.88087844939622
[1.11 1.29 0.56 1.16 0.47],0.15,88.00238643601594
[1.11 1.29 0.56 1.16 0.47],0.15,88.12406242494825
[1.11 1.29 0.56 1.16 0.47],0.15,88.24590664848057
[1.11 1.29 0.56 1.16 0.47],0.15,88.3679193392215
[1.11 1.29 0.56 1.16 0.47],0.15,88.49010073010126
[1.11 1.29 0.56 1.16 0.47],0.15,88.6124510543721
[1.11 1.29 0.56 1.16 0.47],0.15,88.7349705456088
[1.11 1.29 0.56 1.16 0.47],0.15,88.85765943770909
[1.11 1.29 0.56 1.16 0.47],0.15,88.98051796489408
[1.11 1.29 0.56 1.16 0.47],0.15,89.10354636170874
[1.11 1.29 0.56 1.16 0.47],0.15,89.22674486302233
[1.11 1.29 0.56 1.16 0.47],0.15,89.35011370402903
[1.11 1.29 0.56 1.16 0.47],0.15,89.47365312024766
[1.11 1.29 0.56 1.16 0.47],0.15,89.59736334752324
[1.11 1.29 0.56 1.16 0.47],0.15,89.72124462202666
[1.11 1.29 0.56 1.16 0.47],0.15,89.84529718025541
[1.11 1.29 0.56 1.16 0.47],0.15,89.96952125903393
[1.11 1.29 0.56 1.16 0.47],0.15,90.09391709551409
[1.11 1.29 0.56 1.16 0.47],0.15,90.21848492717571
[1.11 1.29 0.56 1.16 0.47],0.15,90.3432249918269
[1.11 1.29 0.56 1.16 0.47],0.15,90.46813752760464
[1.11 1.29 0.56 1.16 0.47],0.15,90.5932227729751
[1.11 1.29 0.56 1.16 0.47],0.15,90.7184809667342
[1.11 1.29 0.56 1.16 0.47],0.15,90.84391234800805
[1.11 1.29 0.56 1.16 0.47],0.15,90.96951715625335
[1.11 1.29 0.56 1.16 0.47],0.15,91.09529563125787
[1.11 1.29 0.56 1.16 0.47],0.15,91.22124801314098
[1.11 1.29 0.56 1.16 0.47],0.15,91.3473745423542
[1.11 1.29 0.56 1.16 0.47],0.15,91.47367545968093
[1.11 1.29 0.56 1.16 0.47],0.15,91.6001510062381
[1.11 1.29 0.56 1.16 0.47],0.15,91.72680142347576
[1.11 1.29 0.56 1.16 0.47],0.15,91.8536269531779
[1.11 1.29 0.56 1.16 0.47],0.15,91.9806278374627
[1.11 1.29 0.56 1.16 0.47],0.15,92.10780431878318
[1.11 1.29 0.56 1.16 0.47],0.15,92.23515663992757
[1.11 1.29 0.56 1.16 0.47],0.15,92.36268504401976
[1.11 1.29 0.56 1.16 0.47],0.15,92.49038977451983
[1.11 1.29 0.56 1.16 0.47],0.15,92.61827107522446
